timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,user_agent,url,is_internal_traffic,label,attack_type
2025-11-17 18:30:37,96.204.142.161,232.71.70.65,64144,80,TCP,31380,37820,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://portal.example.org/?id=155208,False,0,benign
2025-11-17 18:58:17,249.10.227.137,41.221.102.116,53816,53,UDP,6633,4422,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://internal.bank.local/.env?id=950249,False,0,benign
2025-11-17 19:14:10,139.6.77.101,253.109.201.132,51898,3306,TCP,40561,92047,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/.env?id=794172,False,0,benign
2025-11-17 19:25:36,83.80.173.24,192.40.81.88,22545,3389,TCP,70083,88791,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/wp-login.php?id=255838,False,0,benign
2025-11-17 19:59:32,61.175.213.34,89.3.142.67,30710,80,UDP,16247,23707,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/backup.sql?id=81417,False,0,benign
2025-11-17 20:57:51,52.28.97.155,120.144.46.114,62443,21,TCP,101309,386227,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/api/v1/users?id=734280,False,0,benign
2025-11-17 21:03:43,253.239.153.68,109.159.109.70,27854,445,TCP,40827,24978,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/owa/auth/logon.aspx?id=164443,False,0,benign
2025-11-17 21:51:39,197.221.249.11,118.153.17.99,25643,3389,TCP,10187,42713,curl/8.4.0,https://api.service.io/backup.sql?id=842572,False,0,benign
2025-11-17 22:37:34,180.47.144.222,64.65.137.77,61103,3306,UDP,19854,59470,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/api/v1/users?id=823600,False,0,benign
2025-11-17 22:53:57,57.40.47.52,112.219.79.182,17929,53,UDP,29128,53017,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/config.php?id=197785,True,0,benign
2025-11-17 23:09:16,175.74.199.97,187.191.60.148,50656,3306,TCP,1886,1565,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/test.php?id=318775,False,0,benign
2025-11-17 23:20:45,26.49.171.138,244.188.163.236,53,53,UDP,19738,36003,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/api/v1/users?id=497610,False,0,benign
2025-11-17 23:22:34,71.173.24.88,2.230.247.82,16631,21,TCP,880,3248,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/?id=161048,False,0,benign
2025-11-17 23:58:56,255.232.81.38,176.168.214.48,445,21,TCP,4453,5897,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/config.php?id=277016,True,0,benign
2025-11-18 00:46:09,5.160.115.154,181.219.88.48,18757,3389,TCP,40050,141434,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/backup.sql?id=703946,False,0,benign
2025-11-18 01:11:13,123.139.186.183,214.229.227.254,53,25,TCP,7901,10580,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/?id=395426,False,0,benign
2025-11-18 01:21:48,72.151.245.186,32.132.146.141,51874,445,TCP,1853,3244,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/?id=418777,False,0,benign
2025-11-18 02:09:49,179.29.70.236,238.243.84.73,3306,25,TCP,35022,39843,curl/8.4.0,https://app.company.in/.env?id=895547,False,0,benign
2025-11-18 02:11:57,164.100.40.114,133.128.66.110,445,80,TCP,3270,3456,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/shell?id=128904,False,0,benign
2025-11-18 03:18:12,203.248.198.105,14.24.89.6,29800,53,TCP,4442,18561,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/login?id=364608,False,0,benign
2025-11-18 04:06:27,99.37.154.5,161.58.2.166,50259,445,TCP,485661,1953621,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/owa/auth/logon.aspx?id=290725,False,0,benign
2025-11-18 04:35:25,233.198.205.13,145.41.108.13,29350,21,UDP,292401,398401,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/api/v1/users?id=324953,False,0,benign
2025-11-18 04:41:19,85.26.201.61,187.80.250.222,10407,53,UDP,55419,136707,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://webmail.corp/backup.sql?id=126950,False,0,benign
2025-11-18 04:43:33,11.202.202.62,200.66.5.43,45598,3389,UDP,106663,30220,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/test.php?id=503491,False,0,benign
2025-11-18 06:13:14,34.44.219.69,204.85.86.123,59345,175,TCP,471,1722,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/phpmyadmin?id=729430,False,1,port-scan
2025-11-18 06:44:24,215.4.61.3,154.69.184.215,3306,52508,TCP,4173,9697,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/?id=944763,False,0,benign
2025-11-18 06:57:45,31.84.30.207,106.212.19.141,59928,443,UDP,156433,131464,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/wp-login.php?id=616900,True,0,benign
2025-11-18 06:57:50,190.121.14.37,97.200.103.178,29676,1433,TCP,8436,28520,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/api/v1/users?id=627220,True,0,benign
2025-11-18 06:59:30,94.69.11.156,216.87.153.13,4224,53,ICMP,12298,40503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/test.php?id=786095,False,0,benign
2025-11-18 07:18:48,68.173.80.177,142.2.239.122,3306,1433,TCP,13190,11319,zgrab/0.x,https://webmail.corp/api/v1/users?id=65207,False,1,sql-injection
2025-11-18 07:33:22,120.187.118.220,248.199.86.208,9224,21,TCP,7494,17569,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://app.company.in/shell?id=966253,True,0,benign
2025-11-18 07:48:57,13.220.22.35,98.167.75.76,23597,443,TCP,5428,15142,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/shell?id=357106,False,0,benign
2025-11-18 07:49:15,221.237.178.235,68.139.195.157,39152,80,UDP,25559,87583,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/?id=726574,True,0,benign
2025-11-18 08:30:46,209.252.151.170,148.82.25.139,59903,3306,UDP,2716,700,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/dashboard?id=847537,False,0,benign
2025-11-18 08:47:23,83.131.139.252,84.59.183.22,34657,80,TCP,17493,29431,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://portal.example.org/.env?id=886053,False,0,benign
2025-11-18 09:17:56,74.144.146.237,94.229.249.105,7704,80,TCP,3119,1933,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/login?id=483936,True,0,benign
2025-11-18 09:29:13,143.8.61.184,104.39.72.140,7267,3306,TCP,85357,244049,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/wp-login.php?id=518813,True,0,benign
2025-11-18 09:34:23,141.199.178.162,29.52.226.29,49864,443,TCP,4669,16257,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/test.php?id=729317,False,0,benign
2025-11-18 09:55:14,90.108.145.227,96.31.120.104,18448,1433,TCP,15585,60893,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/backup.sql?id=242063,False,0,benign
2025-11-18 10:11:39,215.144.169.102,76.250.127.121,29418,1433,TCP,23645,22182,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/dashboard?id=349299,False,0,benign
2025-11-18 10:13:06,251.207.80.222,33.176.10.194,54034,1433,TCP,1207,2714,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://api.service.io/admin?id=84419,False,0,benign
2025-11-18 10:21:17,43.189.76.32,28.74.161.155,47743,3306,TCP,2355,6197,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/.env?id=487786,False,0,benign
2025-11-18 10:30:06,127.253.26.81,148.218.142.134,22742,445,UDP,172483,602904,python-requests/2.31.0,https://portal.example.org/shell?id=96969,False,0,benign
2025-11-18 10:45:09,180.208.194.4,177.104.137.195,25,3306,UDP,4006,7215,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/phpmyadmin?id=199518,False,0,benign
2025-11-18 11:17:35,108.71.158.139,236.218.251.20,40705,80,ICMP,2558,7557,curl/8.4.0,https://portal.example.org/.env?id=985943,False,0,benign
2025-11-18 11:27:24,109.15.229.3,86.159.94.208,25,22,TCP,63204,246210,python-requests/2.31.0,https://api.service.io/owa/auth/logon.aspx?id=846207,False,0,benign
2025-11-18 12:06:42,108.207.8.34,125.41.154.113,62104,25,TCP,16760,56554,python-urllib/3.9,https://app.company.in/login?id=97871,False,0,benign
2025-11-18 12:08:50,51.180.32.94,172.254.26.12,20142,22,TCP,429122,1083748,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/.env?id=273840,False,0,benign
2025-11-18 12:10:32,130.186.13.19,120.45.42.190,9916,53,UDP,2961,8470,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://api.service.io/phpmyadmin?id=448916,False,0,benign
2025-11-18 12:41:11,96.101.2.18,165.24.118.94,3306,445,TCP,57049,124230,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/owa/auth/logon.aspx?id=496374,False,0,benign
2025-11-18 12:45:16,113.117.46.109,49.112.205.209,31198,3389,TCP,53400,53341,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/test.php?id=584127,False,0,benign
2025-11-18 12:53:46,128.48.161.109,102.163.242.243,18517,3389,TCP,4719990,11801928,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://api.service.io/config.php?id=764194,True,0,benign
2025-11-18 13:12:39,14.177.225.147,161.240.91.52,54597,42625,TCP,3930,3597,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/.env?id=424736,False,0,benign
2025-11-18 13:41:44,66.154.38.54,162.44.190.83,64194,445,TCP,81265,258550,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/manager/html?id=781055,False,0,benign
2025-11-18 14:10:11,63.167.157.114,137.222.215.64,24743,21,TCP,15987,41297,python-urllib/3.9,https://api.service.io/api/v1/users?id=583901,False,0,benign
2025-11-18 14:11:04,146.135.28.182,210.56.139.171,30572,53,UDP,10499,38422,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/phpmyadmin?id=508579,False,0,benign
2025-11-18 14:11:48,97.135.187.55,250.234.143.89,56890,445,TCP,101927,343777,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/backup.sql?id=972386,True,0,benign
2025-11-18 14:27:00,25.163.239.150,29.32.175.78,27534,21,TCP,14378,59208,curl/8.4.0,https://api.service.io/login?id=156533,False,0,benign
2025-11-18 14:36:03,14.163.235.32,238.107.38.194,32689,25,TCP,5287,3573,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/manager/html?id=108350,True,0,benign
2025-11-18 14:37:01,147.40.203.112,231.173.131.153,38056,443,TCP,70399,36558,curl/8.4.0,https://app.company.in/manager/html?id=755781,False,0,benign
2025-11-18 14:55:54,247.153.207.149,182.58.75.186,57870,3389,ICMP,40153,22242,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/config.php?id=504028,False,0,benign
2025-11-18 15:31:43,55.219.169.100,182.197.166.172,6307,80,TCP,13352,52239,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/admin?id=454091,False,0,benign
2025-11-18 15:42:05,227.63.120.50,149.171.60.122,34786,1433,TCP,12376,28890,Mozilla/5.0 (compatible; sqlmap/1.7),https://internal.bank.local/wp-login.php?id=498811,False,1,xss
2025-11-18 16:00:02,226.165.253.68,53.119.201.168,45273,1433,UDP,5095,7091,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://app.company.in/api/v1/users?id=499610,False,0,benign
2025-11-18 16:16:13,161.235.202.141,127.132.45.88,25,22,TCP,70273,97531,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/dashboard?id=969273,True,0,benign
2025-11-18 17:06:46,245.3.191.176,31.142.114.23,445,22,TCP,12379,41373,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/phpmyadmin?id=878310,False,0,benign
2025-11-18 17:15:59,120.25.95.249,56.230.135.6,7097,3389,TCP,6426,20146,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/admin?id=774642,False,0,benign
2025-11-18 17:19:27,63.244.242.206,254.0.47.146,443,53,UDP,2816,779,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/login?id=106326,False,0,benign
2025-11-18 17:19:57,188.45.135.63,140.29.59.212,3802,443,TCP,41251,122197,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/phpmyadmin?id=242137,False,0,benign
2025-11-18 17:58:52,56.97.73.177,99.177.135.248,56646,53,TCP,15157,35120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/backup.sql?id=604588,False,0,benign
2025-11-18 18:08:04,181.245.108.202,236.160.41.171,39758,3306,TCP,15853,23508,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/login?id=459737,False,0,benign
2025-11-18 18:14:53,175.68.107.145,163.191.33.73,53,22,TCP,14918,7666,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/shell?id=539979,True,0,benign
2025-11-18 18:25:23,221.207.148.67,168.169.166.17,50902,445,TCP,11939,38338,python-requests/2.31.0,https://webmail.corp/test.php?id=114088,False,0,benign
2025-11-18 18:40:50,206.235.192.159,136.205.182.90,23257,443,TCP,146391,413597,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),https://webmail.corp/owa/auth/logon.aspx?id=88480,True,0,benign
2025-11-18 18:51:07,221.95.132.43,94.131.104.8,53181,3389,TCP,115608,62928,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/backup.sql?id=686969,False,0,benign
2025-11-18 19:45:27,148.48.128.177,138.110.96.240,3306,1433,TCP,23218,38562,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/api/v1/users?id=847666,False,0,benign
2025-11-18 19:51:27,254.0.33.109,249.97.43.102,21,29056,UDP,3668,1767,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://portal.example.org/login?id=571142,False,0,benign
2025-11-18 20:28:08,158.96.116.195,121.86.199.205,39010,1433,TCP,3771,6677,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/login?id=353789,False,0,benign
2025-11-18 20:50:31,205.89.142.76,99.147.8.196,53,443,TCP,39691,20605,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/.env?id=536167,False,0,benign
2025-11-18 20:51:32,36.108.152.127,235.121.24.115,65345,80,TCP,100187,95811,curl/8.4.0,https://app.company.in/owa/auth/logon.aspx?id=10690,False,0,benign
2025-11-18 22:09:24,156.4.247.85,210.13.220.72,62021,445,TCP,308168,1134063,python-requests/2.31.0,https://portal.example.org/.env?id=586179,False,0,benign
2025-11-18 22:51:55,230.199.29.235,27.226.192.95,31600,3306,TCP,3870,11271,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://api.service.io/shell?id=664995,False,0,benign
2025-11-18 22:54:02,238.226.165.112,26.9.166.155,53499,53,TCP,112309,27419,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://app.company.in/admin?id=196435,False,0,benign
2025-11-18 23:00:01,146.35.103.142,42.13.195.85,3306,1433,TCP,27052,62930,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/admin?id=29323,False,0,benign
2025-11-18 23:41:03,1.201.145.253,70.181.182.183,29727,53,TCP,313,305,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://portal.example.org/dashboard?id=389934,False,0,benign
2025-11-18 23:52:53,63.109.79.48,137.100.96.22,44938,53,UDP,32580,125243,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://internal.bank.local/config.php?id=87397,False,0,benign
2025-11-19 00:06:16,33.252.230.120,188.170.131.227,48839,445,TCP,2368,6420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://app.company.in/login?id=383315,False,0,benign
2025-11-19 00:13:06,120.111.104.241,145.125.130.236,44549,1433,TCP,19924,38795,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/dashboard?id=800033,False,0,benign
2025-11-19 01:01:47,20.212.17.245,119.54.75.197,1162,443,TCP,126361,91084,curl/8.4.0,https://internal.bank.local/test.php?id=742503,False,0,benign
2025-11-19 01:33:47,123.14.226.1,121.192.122.46,31476,53,TCP,32449,89003,python-urllib/3.9,https://app.company.in/admin?id=314278,False,0,benign
2025-11-19 01:43:55,97.17.171.158,161.111.11.126,60427,25,TCP,6430,14341,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://webmail.corp/admin?id=56088,False,0,benign
2025-11-19 01:46:15,162.147.43.187,109.65.127.247,17489,445,UDP,4469,1453,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",https://portal.example.org/.env?id=853488,False,0,benign
2025-11-19 01:52:12,211.19.242.203,184.88.167.86,44054,443,TCP,59628,18823,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://webmail.corp/.env?id=281529,False,0,benign
2025-11-19 02:01:09,182.152.27.34,235.58.43.166,27922,80,UDP,35238,51442,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://api.service.io/login?id=453675,False,0,benign
2025-11-19 02:03:28,230.253.138.5,190.59.84.189,7327,21,TCP,29524,92445,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://webmail.corp/wp-login.php?id=305526,False,0,benign
2025-11-19 02:07:27,173.222.242.201,113.237.214.26,63766,443,UDP,1791,1368,Mozilla/5.0 (compatible; sqlmap/1.7),https://api.service.io/phpmyadmin?id=22080,False,1,xss
2025-11-19 02:26:35,195.187.85.110,226.185.48.140,34597,22,TCP,12442,43814,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=601520,False,0,benign
2025-11-19 02:58:01,146.1.220.213,199.214.85.137,11298,22,UDP,8593,31020,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",https://internal.bank.local/manager/html?id=757985,True,0,benign
2025-11-19 03:37:12,131.182.206.227,114.210.161.128,3389,21,TCP,31017,53150,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/admin?id=498954,False,0,benign
2025-11-19 04:29:34,19.144.229.69,77.179.154.205,33880,21,TCP,279556,1154381,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",https://internal.bank.local/owa/auth/logon.aspx?id=727714,False,0,benign
2025-11-19 04:40:20,81.248.106.27,253.225.180.23,57677,53,UDP,8658,7625,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://portal.example.org/owa/auth/logon.aspx?id=222396,False,0,benign
2025-11-19 04:55:06,134.111.248.192,239.84.31.170,3306,443,TCP,3579,10448,sqlmap/1.8,https://portal.example.org/shell?id=767080,True,0,benign
2025-11-19 05:13:51,148.142.39.66,147.9.34.253,40282,21,UDP,67129,19809,python-requests/2.31.0,https://api.service.io/login?id=198923,False,0,benign
2025-11-19 05:33:13,154.218.17.151,213.135.14.178,4799,445,TCP,45815,153912,curl/8.4.0,https://webmail.corp/admin?id=810169,False,0,benign
